db,table,production,table_type,refresh_schedule
formsdb_shards,form_submissions,false,rds,12
formsdb_shards,form_template_revision_contents,false,rds,12
formsdb_shards,form_template_revisions,false,rds,12
formsdb_shards,form_templates,false,rds,12
fuel_energy_efficiency_report,aggregated_vehicle_driver_rows_v3,true,data_pipeline_node,3
fuel_energy_efficiency_report,aggregated_vehicle_driver_rows_v4,true,data_pipeline_node,3
fuel_energy_efficiency_report,combined_new_rows_v3,true,data_pipeline_node,3
fuel_energy_efficiency_report,combined_new_rows_v4,true,data_pipeline_node,3
fuel_energy_efficiency_report,custom_fuel_unit_cost_interval,true,data_pipeline_node,3
fuel_energy_efficiency_report,distance_by_hour_v3,true,data_pipeline_node,3
fuel_energy_efficiency_report,driver_assignments,true,data_pipeline_node,3
fuel_energy_efficiency_report,dynamic_fuel_cost_hour_intervals,true,data_pipeline_node,3
fuel_energy_efficiency_report,ecu_filter_segments,true,data_pipeline_node,3
fuel_energy_efficiency_report,electric_distance_by_hour,true,data_pipeline_node,3
fuel_energy_efficiency_report,energy_consumption_by_hour,true,data_pipeline_node,3
fuel_energy_efficiency_report,engine_duration_by_hour_v2,true,data_pipeline_node,3
fuel_energy_efficiency_report,engine_state_fuel_by_hour_v3,true,data_pipeline_node,3
fuel_energy_efficiency_report,org_fuel_energy_cost_and_emissions_hour_intervals,true,data_pipeline_node,3
fuel_energy_efficiency_report,regen_by_hour,true,data_pipeline_node,3
fuelcardintegrationsdb,wex_integration_configs,false,rds,12
fuelcardsdb_shards,fleetcor_integration_configs,false,rds,12
fuelcardsdb_shards,fuel_log_unverified_reasons,false,rds,12
fuelcardsdb_shards,fuel_log_vehicles,false,rds,12
fuelcardsdb_shards,fuel_logs,false,rds,12
fuelcardsdb_shards,merchant_settings,false,rds,12
fuelcardsdb_shards,transaction_verification_rules,false,rds,12
fuelcardsdb_shards,upload_events,false,rds,12
fuelcardsdb_shards,uploads_fuel_logs,false,rds,12
fuelcardsdb_shards,wex_integration_files,false,rds,12
fueldb_shards,custom_fuel_cost_emissions,true,rds,3
fueldb_shards,custom_fuel_costs,true,rds,3
fueldb_shards,driver_efficiency_configs,false,rds,12
fueldb_shards,driver_efficiency_profiles_devices,true,rds,3
fueldb_shards,driver_efficiency_score_profiles,true,rds,3
fueldb_shards,fuel_type_metadata,false,rds,12
fueldb_shards,fuel_types,true,rds,3
fueldb_shards,ifta_detail_job_outputs,false,rds,12
fueldb_shards,ifta_detail_jobs,false,rds,12
fueldb_shards,ifta_integrations,false,rds,12
fueldb_shards,latest_fuel_types,false,rds,6
fueldb_shards,power_supply_units,false,rds,12
fueldb_shards,profile_speed_thresholds,true,rds,3
geoeventsdb_shards,events_builder_status,false,rds,12
ifta_report,annotated_location_segments,true,data_pipeline_node,3
ifta_report,annotated_location_segments_leg_end,true,data_pipeline_node,3
ifta_report,combined_distance,true,data_pipeline_node,3
ifta_report,location_segments,true,data_pipeline_node,3
ifta_report,operating_authority_updates,true,data_pipeline_node,3
ifta_report,total_distance,true,data_pipeline_node,3
ifta_report,unmatched_distance,true,data_pipeline_node,3
inboxdb_shards,inbox_rows,false,rds,12
industrialcoredb_shards,alert_event_audits,false,rds,12
industrialcoredb_shards,asset_label_assets,false,rds,12
industrialcoredb_shards,asset_label_dynamic_dashboards,false,rds,12
industrialcoredb_shards,asset_label_keys,false,rds,12
industrialcoredb_shards,asset_labels,false,rds,12
industrialcoredb_shards,asset_manual_entry_configs,false,rds,12
industrialcoredb_shards,asset_reports,false,rds,12
industrialcoredb_shards,assets,false,rds,12
industrialcoredb_shards,assets_dashboards,false,rds,12
industrialcoredb_shards,control_programs,false,rds,12
industrialcoredb_shards,control_variables,false,rds,12
industrialcoredb_shards,device_programs,false,rds,12
industrialcoredb_shards,dynamic_dashboards,false,rds,12
industrialcoredb_shards,machine_inputs_reports,false,rds,12
industrialcoredb_shards,machine_outputs,false,rds,12
industrialcoredb_shards,machines_reports,false,rds,12
industrialcoredb_shards,plc_binaries,false,rds,12
industrialcoredb_shards,tag_assets,false,rds,12
industrialcoredb_shards,tag_dynamic_dashboards,false,rds,12
internaldb,deploymachinery_runtime_export,false,rds,12
internaldb,pull_requests,false,rds,12
internaldb,schema_version,false,rds,12
internaldb,simulated_orgs,false,rds,6
internaldb,url_shortener_links,false,rds,12
jobschedulesdb_shards,asset_available_hours,false,rds,6
jobschedulesdb_shards,asset_creation_count,false,rds,12
jobschedulesdb_shards,asset_job_items,false,rds,12
jobschedulesdb_shards,asset_jobs,false,rds,12
kinesisstats_history,location,true,kinesisstats_history,1
kinesisstats_history,osABleProxiedAdvertisement,false,kinesisstats_history,12
kinesisstats_history,osACruxPeripheralObservationBatch,false,kinesisstats_history,12
kinesisstats_history,osAlgorithmValidationOutput,false,kinesisstats_history,12
kinesisstats_history,osCVgMcuFatal,false,kinesisstats_history,12
kinesisstats_history,osCVgMcuMetrics,false,kinesisstats_history,12
kinesisstats_history,osComputedHealthStatus,false,kinesisstats_history,12
kinesisstats_history,osDAPClients,false,kinesisstats_history,12
kinesisstats_history,osDAccelDataSamples,false,kinesisstats_history,12
kinesisstats_history,osDAccelEngineTorqueOverLimitMs,false,kinesisstats_history,12
kinesisstats_history,osDAccelEngineTorqueOverLimitWhileNotOnCruiseControlMs,false,kinesisstats_history,12
kinesisstats_history,osDAccelMagSamplesBatch,false,kinesisstats_history,12
kinesisstats_history,osDAcceleratorPedalTimeGreaterThan95PercentMs,false,kinesisstats_history,12
kinesisstats_history,osDAcceleratorPedalTimeGreaterThanPositionAMs,false,kinesisstats_history,12
kinesisstats_history,osDAcceleratorPedalTimeGreaterThanPositionBMs,false,kinesisstats_history,12
kinesisstats_history,osDAcceleratorPedalTimeGreaterThanPositionCMs,false,kinesisstats_history,12
kinesisstats_history,osDAcceleratorPedalTimeGreaterThanPositionDMs,false,kinesisstats_history,12
kinesisstats_history,osDAccelerometer,true,kinesisstats_history,3
kinesisstats_history,osDAccelerometerShadow,false,kinesisstats_history,12
kinesisstats_history,osDAcpAccessoriesLastConnect,false,kinesisstats_history,12
kinesisstats_history,osDAdaptiveCruiseControlMode,false,kinesisstats_history,12
kinesisstats_history,osDAddressEntry,false,kinesisstats_history,12
kinesisstats_history,osDAddressExit,false,kinesisstats_history,12
kinesisstats_history,osDAddressesClaimedName,false,kinesisstats_history,12
kinesisstats_history,osDAg2XUptimeInfo,false,kinesisstats_history,12
kinesisstats_history,osDAgMcuFlashInfo,false,kinesisstats_history,12
kinesisstats_history,osDAggregateBrakeRegressionData,false,kinesisstats_history,12
kinesisstats_history,osDAggregateDurationFrictionBrakingMs,true,kinesisstats_history,1
kinesisstats_history,osDAggregateDurationRetarderBrakingMs,true,kinesisstats_history,1
kinesisstats_history,osDAiTwoWayAgentCallTriggered,false,kinesisstats_history,12
kinesisstats_history,osDAirInletPressurePa,false,kinesisstats_history,3
kinesisstats_history,osDAirInletTempMilliC,false,kinesisstats_history,3
kinesisstats_history,osDAlertDetectionSeverityState,false,kinesisstats_history,12
kinesisstats_history,osDAlertPolicySeverityState,false,kinesisstats_history,12
kinesisstats_history,osDAmbientTemperatureMilliC,false,kinesisstats_history,12
kinesisstats_history,osDAnalogInputCurrent1MicroA,false,kinesisstats_history,12
kinesisstats_history,osDAnalogInputCurrent2MicroA,false,kinesisstats_history,12
kinesisstats_history,osDAnalogInputVoltage1MilliV,false,kinesisstats_history,12
kinesisstats_history,osDAnalogInputVoltage2MilliV,false,kinesisstats_history,12
kinesisstats_history,osDAnomalyEvent,false,kinesisstats_history,3
kinesisstats_history,osDAnticipationBrakeEvents,false,kinesisstats_history,12
kinesisstats_history,osDApparentPowerVoltAmpere,false,kinesisstats_history,12
kinesisstats_history,osDAssetMovingWithoutPower,false,kinesisstats_history,12
kinesisstats_history,osDAssetSignificantMovement,false,kinesisstats_history,12
kinesisstats_history,osDAssetStationary,false,kinesisstats_history,12
kinesisstats_history,osDAssetStationaryOrPowered,false,kinesisstats_history,12
kinesisstats_history,osDAt1DpfAshLoadPercent,false,kinesisstats_history,12
kinesisstats_history,osDAt1DpfSootLoadPercent,false,kinesisstats_history,3
kinesisstats_history,osDAtisLampFault,false,kinesisstats_history,12
kinesisstats_history,osDAtisLampState,false,kinesisstats_history,12
kinesisstats_history,osDAttachedUsbDevices,true,kinesisstats_history,3
kinesisstats_history,osDAudioAlertRecord,false,kinesisstats_history,12
kinesisstats_history,osDAuxiliaryVoltages,false,kinesisstats_history,3
kinesisstats_history,osDAverageACCurrentMilliAmps,false,kinesisstats_history,12
kinesisstats_history,osDAverageACFrequencyMicroHertz,false,kinesisstats_history,12
kinesisstats_history,osDAverageLineToLineACRMSMilliVolts,false,kinesisstats_history,12
kinesisstats_history,osDAverageLineToNeutralACRMSMilliVolts,false,kinesisstats_history,12
kinesisstats_history,osDBackendComputedSpeedLimit,false,kinesisstats_history,3
kinesisstats_history,osDBandwidthReport,false,kinesisstats_history,12
kinesisstats_history,osDBansheeDetected,false,kinesisstats_history,12
kinesisstats_history,osDBarCodeScan,false,kinesisstats_history,12
kinesisstats_history,osDBarometricPressurePa,false,kinesisstats_history,12
kinesisstats_history,osDBattery,false,kinesisstats_history,12
kinesisstats_history,osDBatteryInfo,false,kinesisstats_history,3
kinesisstats_history,osDBatteryLevel,false,kinesisstats_history,12
kinesisstats_history,osDBatteryPotentialSwitchedMilliV,false,kinesisstats_history,12
kinesisstats_history,osDBendixStats,false,kinesisstats_history,12
kinesisstats_history,osDBleAssociationEnd,false,kinesisstats_history,12
kinesisstats_history,osDBleAssociationEvent,false,kinesisstats_history,12
kinesisstats_history,osDBleAssociationStart,false,kinesisstats_history,12
kinesisstats_history,osDBleConnectionStats,false,kinesisstats_history,12
kinesisstats_history,osDBlePeripheralAccelData,false,kinesisstats_history,12
kinesisstats_history,osDBlePeripheralConfigCheckData,false,kinesisstats_history,12
kinesisstats_history,osDBlePeripheralMockData,false,kinesisstats_history,12
kinesisstats_history,osDBleProxiedAdvertisement,false,kinesisstats_history,12
kinesisstats_history,osDBleProxiedConnectionDataCritical,false,kinesisstats_history,12
kinesisstats_history,osDBleProxiedConnectionDataLow,false,kinesisstats_history,12
kinesisstats_history,osDBleProxiedConnectionDataMedium,false,kinesisstats_history,12
kinesisstats_history,osDBoostPressurePa,false,kinesisstats_history,3
kinesisstats_history,osDBoostPressureTurbocharger1Pa,false,kinesisstats_history,12
kinesisstats_history,osDBoostPressureTurbocharger2Pa,false,kinesisstats_history,12
kinesisstats_history,osDBrakeEvent,false,kinesisstats_history,12
kinesisstats_history,osDBrakeEvents,false,kinesisstats_history,12
kinesisstats_history,osDBrakeLiningMonitor,false,kinesisstats_history,12
kinesisstats_history,osDBrakeScore,false,kinesisstats_history,12
kinesisstats_history,osDBrakeStatus,false,kinesisstats_history,12
kinesisstats_history,osDBusIdConnectionStates,false,kinesisstats_history,12
kinesisstats_history,osDCM3xDDDStats,false,kinesisstats_history,12
kinesisstats_history,osDCM3xFCWStats,false,kinesisstats_history,12
kinesisstats_history,osDCM3xPmicResetReasons,false,kinesisstats_history,12
kinesisstats_history,osDCM3xPowerStats,false,kinesisstats_history,12
kinesisstats_history,osDCM3xSystemStats,false,kinesisstats_history,3
kinesisstats_history,osDCM3xThermalSensors,false,kinesisstats_history,12
kinesisstats_history,osDCMAttachedGatewayId,false,kinesisstats_history,12
kinesisstats_history,osDCPULoadAvgLast1Min,false,kinesisstats_history,12
kinesisstats_history,osDCableChangeDetected,false,kinesisstats_history,12
kinesisstats_history,osDCableIdMeasuredMv,false,kinesisstats_history,12
kinesisstats_history,osDCableUpgrade,false,kinesisstats_history,12
kinesisstats_history,osDCableVoltage,false,kinesisstats_history,3
kinesisstats_history,osDCameraButtonEvent,false,kinesisstats_history,12
kinesisstats_history,osDCameraEvent,false,kinesisstats_history,12
kinesisstats_history,osDCameraSdCardState,false,kinesisstats_history,12
kinesisstats_history,osDCanAdcCableMicroVolts,false,kinesisstats_history,12
kinesisstats_history,osDCanBitrateDetection,false,kinesisstats_history,3
kinesisstats_history,osDCanBitrateDetectionV2,false,kinesisstats_history,3
kinesisstats_history,osDCanBusErrors,false,kinesisstats_history,12
kinesisstats_history,osDCanBusType,true,kinesisstats_history,3
kinesisstats_history,osDCanConnected,false,kinesisstats_history,3
kinesisstats_history,osDCanProtocolsDetected,false,kinesisstats_history,3
kinesisstats_history,osDCanRecorderInfo,false,kinesisstats_history,3
kinesisstats_history,osDCanTrafficDetectedInNotifyMode,false,kinesisstats_history,12
kinesisstats_history,osDCarbFailureReport,false,kinesisstats_history,12
kinesisstats_history,osDCarbReport,false,kinesisstats_history,12
kinesisstats_history,osDCellBytes,false,kinesisstats_history,12
kinesisstats_history,osDCellularCallEndReasons,false,kinesisstats_history,12
kinesisstats_history,osDCellularDataSystemStatus,false,kinesisstats_history,12
kinesisstats_history,osDCellularDebug,false,kinesisstats_history,12
kinesisstats_history,osDCellularInterfaceState,false,kinesisstats_history,12
kinesisstats_history,osDCellularServingSystemInfo,false,kinesisstats_history,12
kinesisstats_history,osDCentralDoorLockStatus,false,kinesisstats_history,12
kinesisstats_history,osDChargeUsedMicroAmpsH,false,kinesisstats_history,12
kinesisstats_history,osDChargerStatus,false,kinesisstats_history,12
kinesisstats_history,osDCloudBackupStatus,false,kinesisstats_history,12
kinesisstats_history,osDCloudBackupUploadAttemptInfo,false,kinesisstats_history,12
kinesisstats_history,osDCm3xAudioAlertInfo,false,kinesisstats_history,12
kinesisstats_history,osDCoastingTimeMs,false,kinesisstats_history,12
kinesisstats_history,osDCoastingTimeTorqueBasedIgnoringBrakeMs,false,kinesisstats_history,3
kinesisstats_history,osDCoastingTimeTorqueBasedWhileNotOnCruiseControlMs,false,kinesisstats_history,12
kinesisstats_history,osDCoastingTimeWhileNotOnCruiseControlMs,false,kinesisstats_history,12
kinesisstats_history,osDCommandSchedulerStats,false,kinesisstats_history,3
kinesisstats_history,osDConnectedDeviceUpgradeInfo,false,kinesisstats_history,12
kinesisstats_history,osDConnectedMediaInputs,false,kinesisstats_history,12
kinesisstats_history,osDConnectivityEvent,false,kinesisstats_history,12
kinesisstats_history,osDConnectivityRecovery,false,kinesisstats_history,12
kinesisstats_history,osDCriticallyLowLevel,false,kinesisstats_history,12
kinesisstats_history,osDCruiseControlFinalSetSpeedKph,false,kinesisstats_history,3
kinesisstats_history,osDCruiseControlMs,false,kinesisstats_history,12
kinesisstats_history,osDCruiseControlSwitchState,false,kinesisstats_history,12
kinesisstats_history,osDCruxDebug,false,kinesisstats_history,12
kinesisstats_history,osDCruxPeripheralObservationBatch,false,kinesisstats_history,12
kinesisstats_history,osDCruxProxyTestModeData,false,kinesisstats_history,12
kinesisstats_history,osDCumulativeIdlingDurationMs,false,kinesisstats_history,12
kinesisstats_history,osDCurrentMapTile,false,kinesisstats_history,12
kinesisstats_history,osDCustomObdStart,false,kinesisstats_history,12
kinesisstats_history,osDDEFTankLevelMillipercent,false,kinesisstats_history,3
kinesisstats_history,osDDailyUtilization,false,kinesisstats_history,12
kinesisstats_history,osDDashcamConnected,true,kinesisstats_history,3
kinesisstats_history,osDDashcamDriverAlbum,false,kinesisstats_history,12
kinesisstats_history,osDDashcamDriverAlbumShadow,false,kinesisstats_history,12
kinesisstats_history,osDDashcamDriverObstruction,false,kinesisstats_history,12
kinesisstats_history,osDDashcamLedState,false,kinesisstats_history,12
kinesisstats_history,osDDashcamReport,false,kinesisstats_history,3
kinesisstats_history,osDDashcamReportAssetCreated,false,kinesisstats_history,12
kinesisstats_history,osDDashcamSeatbelt,false,kinesisstats_history,12
kinesisstats_history,osDDashcamState,true,kinesisstats_history,3
kinesisstats_history,osDDashcamStreamStatus,false,kinesisstats_history,3
kinesisstats_history,osDDashcamTargetState,true,kinesisstats_history,3
kinesisstats_history,osDDeadReckoningDebug,false,kinesisstats_history,12
kinesisstats_history,osDDeepstreamPipelineFailure,false,kinesisstats_history,12
kinesisstats_history,osDDeepstreamPipelineStats,false,kinesisstats_history,12
kinesisstats_history,osDDeltaAccelEngineTorqueOverLimitMs,false,kinesisstats_history,3
kinesisstats_history,osDDeltaAccelEngineTorqueOverLimitWhileNotOnCruiseControlMs,false,kinesisstats_history,3
kinesisstats_history,osDDeltaAcceleratorPedalTimeGreaterThan95PercentMs,false,kinesisstats_history,3
kinesisstats_history,osDDeltaAnticipationBrakeEvents,false,kinesisstats_history,3
kinesisstats_history,osDDeltaBrakeEvents,false,kinesisstats_history,3
kinesisstats_history,osDDeltaCoastingTimeMs,false,kinesisstats_history,3
kinesisstats_history,osDDeltaCoastingTimeTorqueBasedWhileNotOnCruiseControlMs,false,kinesisstats_history,3
kinesisstats_history,osDDeltaCoastingTimeWhileNotOnCruiseControlMs,false,kinesisstats_history,3
kinesisstats_history,osDDeltaCruiseControlMs,false,kinesisstats_history,3
kinesisstats_history,osDDeltaEvChargingEnergyMicroWh,true,kinesisstats_history,3
kinesisstats_history,osDDeltaEvDistanceDrivenOnElectricPowerKm,false,kinesisstats_history,12
kinesisstats_history,osDDeltaEvDistanceDrivenOnElectricPowerMeters,false,kinesisstats_history,3
kinesisstats_history,osDDeltaEvEnergyConsumedMicroWh,false,kinesisstats_history,3
kinesisstats_history,osDDeltaEvTotalEnergyRegeneratedWhileDrivingMicroWh,false,kinesisstats_history,3
kinesisstats_history,osDDeltaFuelConsumed,false,kinesisstats_history,1
kinesisstats_history,osDDeltaGpsDistance,false,kinesisstats_history,3
kinesisstats_history,osDDeltaRpmGreenBandMs,false,kinesisstats_history,3
kinesisstats_history,osDDenoisedFuelLevel,false,kinesisstats_history,12
kinesisstats_history,osDDenoisedFuelLevelV2,false,kinesisstats_history,12
kinesisstats_history,osDDenoisedFuelLevelV2Shadow,false,kinesisstats_history,12
kinesisstats_history,osDDerivedAccelEngineTorqueOverLimitMs,true,kinesisstats_history,3
kinesisstats_history,osDDerivedAccelEngineTorqueOverLimitWhileNotOnCruiseControlMs,true,kinesisstats_history,3
kinesisstats_history,osDDerivedAcceleratorPedalTimeGreaterThan95PercentMs,false,kinesisstats_history,1
kinesisstats_history,osDDerivedAnticipationBrakeEvents,true,kinesisstats_history,3
kinesisstats_history,osDDerivedBrakeEvents,true,kinesisstats_history,3
kinesisstats_history,osDDerivedCargoState,false,kinesisstats_history,12
kinesisstats_history,osDDerivedCoastingTimeMs,true,kinesisstats_history,1
kinesisstats_history,osDDerivedCoastingTimeTorqueBasedWhileNotOnCruiseControlMs,true,kinesisstats_history,3
kinesisstats_history,osDDerivedCoastingTimeWhileNotOnCruiseControlMs,false,kinesisstats_history,12
kinesisstats_history,osDDerivedCruiseControlMs,true,kinesisstats_history,1
kinesisstats_history,osDDerivedEngineEngageEvent,false,kinesisstats_history,12
kinesisstats_history,osDDerivedEngineIdleEvent,false,kinesisstats_history,12
kinesisstats_history,osDDerivedEngineMsFromEquipmentActivity,false,kinesisstats_history,12
kinesisstats_history,osDDerivedEngineSecondsFromCableVoltage,false,kinesisstats_history,12
kinesisstats_history,osDDerivedEngineSecondsFromIgnitionCycle,false,kinesisstats_history,3
kinesisstats_history,osDDerivedEvChargeStatus,false,kinesisstats_history,12
kinesisstats_history,osDDerivedEvChargingEnergyMicroWh,false,kinesisstats_history,3
kinesisstats_history,osDDerivedEvDistanceDrivenOnElectricPowerKm,true,kinesisstats_history,3
kinesisstats_history,osDDerivedEvDistanceDrivenOnElectricPowerMeters,true,kinesisstats_history,3
kinesisstats_history,osDDerivedEvEnergyConsumedMicroWh,true,kinesisstats_history,3
kinesisstats_history,osDDerivedEvReachingTargetChargeAtMs,false,kinesisstats_history,12
kinesisstats_history,osDDerivedEvTotalEnergyRegeneratedWhileDrivingMicroWh,true,kinesisstats_history,3
kinesisstats_history,osDDerivedFuelConsumed,true,kinesisstats_history,3
kinesisstats_history,osDDerivedGpsDistance,true,kinesisstats_history,3
kinesisstats_history,osDDerivedPingCount,false,kinesisstats_history,12
kinesisstats_history,osDDerivedRpmGreenBandMs,true,kinesisstats_history,3
kinesisstats_history,osDDerivedTotalAssetEngineMs,false,kinesisstats_history,12
kinesisstats_history,osDDerivedTotalVehicleEngineMs,false,kinesisstats_history,12
kinesisstats_history,osDDeviceEngineFaultOffEvent,false,kinesisstats_history,12
kinesisstats_history,osDDeviceEngineFaultOnEvent,false,kinesisstats_history,12
kinesisstats_history,osDDevicePowerState,false,kinesisstats_history,12
kinesisstats_history,osDDiagnosticLockAddedInfo,false,kinesisstats_history,12
kinesisstats_history,osDDiagnosticMessagesSeen,false,kinesisstats_history,3
kinesisstats_history,osDDigioDomainInput1,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput10,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput11,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput12,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput13,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput14,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput15,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput16,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput17,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput18,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput19,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput2,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput20,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput21,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput22,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput23,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput24,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput25,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput26,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput27,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput28,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput29,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput3,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput30,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput31,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput32,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput33,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput34,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput35,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput36,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput37,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput38,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput39,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput4,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput40,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput5,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput6,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput7,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput8,false,kinesisstats_history,12
kinesisstats_history,osDDigioDomainInput9,false,kinesisstats_history,12
kinesisstats_history,osDDigioInput1,true,kinesisstats_history,3
kinesisstats_history,osDDigioInput10,true,kinesisstats_history,3
kinesisstats_history,osDDigioInput2,true,kinesisstats_history,3
kinesisstats_history,osDDigioInput3,true,kinesisstats_history,3
kinesisstats_history,osDDigioInput4,true,kinesisstats_history,3
kinesisstats_history,osDDigioInput5,true,kinesisstats_history,3
kinesisstats_history,osDDigioInput6,true,kinesisstats_history,3
kinesisstats_history,osDDigioInput7,true,kinesisstats_history,3
kinesisstats_history,osDDigioInput8,true,kinesisstats_history,3
kinesisstats_history,osDDigioInput9,true,kinesisstats_history,3
kinesisstats_history,osDDigioInputDerived1,true,kinesisstats_history,3
kinesisstats_history,osDDigioInputDerived10,true,kinesisstats_history,3
kinesisstats_history,osDDigioInputDerived11,false,kinesisstats_history,12
kinesisstats_history,osDDigioInputDerived12,false,kinesisstats_history,12
kinesisstats_history,osDDigioInputDerived13,false,kinesisstats_history,12
kinesisstats_history,osDDigioInputDerived2,true,kinesisstats_history,3
kinesisstats_history,osDDigioInputDerived3,true,kinesisstats_history,3
kinesisstats_history,osDDigioInputDerived4,true,kinesisstats_history,3
kinesisstats_history,osDDigioInputDerived5,true,kinesisstats_history,3
kinesisstats_history,osDDigioInputDerived6,true,kinesisstats_history,3
kinesisstats_history,osDDigioInputDerived7,true,kinesisstats_history,3
kinesisstats_history,osDDigioInputDerived8,true,kinesisstats_history,3
kinesisstats_history,osDDigioInputDerived9,true,kinesisstats_history,3
kinesisstats_history,osDDigioStandardDomainInputAtisLamp,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputAuxiliaryEngine,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputBoom,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputDoors,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputEightWayLights,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputEmergencyAlarm,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputEmergencyLights,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputEquipmentActivity,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputFrontAxleDrive,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputGenerator,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputOther,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputPanicButton,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputPlow,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputPowerTakeOff,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputPrivacyButton,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputReefer,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputSalter,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputSecondaryFuelSource,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputStopPaddle,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputSweeper,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputVirtualEcuPto,false,kinesisstats_history,12
kinesisstats_history,osDDigioStandardDomainInputWeightSensor,false,kinesisstats_history,12
kinesisstats_history,osDDiskStats,false,kinesisstats_history,12
kinesisstats_history,osDDistanceServiceMeters,false,kinesisstats_history,12
kinesisstats_history,osDDoorLockStatus,false,kinesisstats_history,3
kinesisstats_history,osDDoorOpenStatus,false,kinesisstats_history,3
kinesisstats_history,osDDpfLampStatus,false,kinesisstats_history,3
kinesisstats_history,osDDpfRegenActiveFiltered,false,kinesisstats_history,12
kinesisstats_history,osDDriverAlertnessWarningSystemState,false,kinesisstats_history,3
kinesisstats_history,osDDriverIRLedEnabled,false,kinesisstats_history,12
kinesisstats_history,osDDriverSignInState,false,kinesisstats_history,12
kinesisstats_history,osDDummyInternalTrainingStat,false,kinesisstats_history,12
kinesisstats_history,osDEbpSpeedCorrectionFactorMilliRatio,false,kinesisstats_history,12
kinesisstats_history,osDEbpmsBrakeEventData,false,kinesisstats_history,12
kinesisstats_history,osDEbpmsResetEvent,false,kinesisstats_history,12
kinesisstats_history,osDEbpmsSignalAvailability,false,kinesisstats_history,12
kinesisstats_history,osDEbsLoadPlateInfo,false,kinesisstats_history,12
kinesisstats_history,osDEcoDrivingEventCoasting,false,kinesisstats_history,12
kinesisstats_history,osDEcoDrivingEventCruiseControl,false,kinesisstats_history,12
