Vehicle Diagnostics,Eco Driving,Accelerator over 95%,50,kinesisstats.osDDeltaAcceleratorPedalTimeGreaterThan95PercentMs,value.int_value,,0,600000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5818493/VDP+EcoDriving
Refridgeration Units,General Information,Active Zones,50,kinesisstats.osDReeferActiveZones,value.int_value,,0,3,0,0,0,0,
Material Spreaders,General Information,Actual Dry Material Spread,50,kinesisstats.osDSaltSpreaderActualSpreadRateDryMilligramsPerMeter,value.int_value,,0,282000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Material Spreaders,General Information,Actual Prewet Material Spread,50,kinesisstats.osDSaltSpreaderActualSpreadRatePrewetMillilitersPerMeter,value.int_value,,0,282000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Material Spreaders,General Information,Actual Wet Spread Rate,50,kinesisstats.osDSaltSpreaderActualSpreadRateWetMillilitersPerMeter,value.int_value,,0,282000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Vehicle Diagnostics,General Information,Air Inlet Pressure,50,kinesisstats.osDAirInletPressurePa,value.int_value,,0,499000,0,0,0,0,
Vehicle Diagnostics,General Information,Air Inlet Temperature,50,kinesisstats.osDAirInletTempMilliC,value.int_value,,-39500,209500,0,0,0,0,
Material Spreaders,General Information,Air Temperature,50,kinesisstats.osDSaltSpreaderAirTempMilliC,value.int_value,,-40000,40000,0,0,0,0,https://samsara.atlassian-us-gov-mod.net/wiki/spaces/RD/pages/5883646/VDP+Material+Spreader
Refridgeration Units,General Information,Air Temperature Zone 2,50,kinesisstats.osDReeferReturnAirTempMilliCZone2,value.int_value,,-38000,70000,0,0,0,0,
Refridgeration Units,General Information,Air Temperature Zone 3,50,kinesisstats.osDReeferReturnAirTempMilliCZone3,value.int_value,,-38000,70000,0,0,0,0,
Refridgeration Units,General Information,Air Temperature Zone 3,50,kinesisstats.osDReeferSupplyAirTempMilliCZone3,value.int_value,,0,0,0,0,0,0,
