27,3,reeferThermoKing,false,true
27,5,j1939TPMS,false,true
68,1,reeferCarrier,false,true
68,2,j1939Universal,false,true
68,3,reeferThermoKing,false,true
68,5,j1939TPMS,false,true
36,1,reeferCarrier,false,true
36,2,j1939Universal,false,true
36,3,reeferThermoKing,false,true
36,5,j1939TPMS,false,true
83,1,reeferCarrier,false,true
83,2,j1939Universal,false,true
83,3,reeferThermoKing,false,true
83,5,j1939TPMS,false,true
84,1,reeferCarrier,false,true
84,2,j1939Universal,false,true
84,3,reeferThermoKing,false,true
84,5,j1939TPMS,false,true
85,1,reeferCarrier,false,true
85,2,j1939Universal,false,true
85,3,reeferThermoKing,false,true
85,5,j1939TPMS,false,true
178,0,UNKNOWN OR POWER ONLY,false,false
178,1,CBL-VG-BJ1939 OR CBL-VG-BIZU,true,true
178,2,CBL-VG-BFMS OR ACC-BJ1939-Y1,true,true
178,3,CBL-VG-BJ1708 WITH USB (9-PIN OR 6-PIN),true,true
178,4,CBL-VG-BOBDII,true,true
178,5,CBL-VG-BJ1939-VM,true,true
178,6,CBL-VG-B1226,true,true
178,7,CBL-VG-BHGV,true,true
178,8,CBL-VG-CPC Power Only,false,false
178,9,CBL-VG-CJ1708,false,true
178,10,CBL-VG-CJ1939,false,true
178,11,CBL-VG-CJ1939-VM,false,true
178,12,CBL-VG-CRP1226,false,true
178,13,CBL-VG-COBDII-Y1,false,true
178,14,CBL-VG-CHGV,false,true
178,15,CBL-VG-CFMS,false,true
178,16,CBL-VG-COBDII-Y2,false,true
178,17,CBL-VG-CIZU,false,true
178,18,CBL-VG-COBDII-Y0,false,true
178,19,CBL-VG-COBDII-Y3,false,true
178,20,CBL-VG-COBDII-Y1S,false,true
178,21,CBL-VG-CPWR,false,false
178,22,CBL-VG-CTSLA3Y-19,false,true
178,23,CBL-VG-COBDII-Y0S,false,true
178,24,CBL-VG-CTSLAXS-18,false,true
178,25,CBL-VG-COBDII-Y0 MOD + TACHO,false,true
178,26,CBL-VG-HJ1939-PAC,false,true
178,27,CBL-VG-CCIG Power Only,false,false
178,28,CBL-VG-CCT9,false,true
178,29,CBL-VG-CCT14,false,true
178,30,CBL-VG-COPEN,false,true
178,31,CBL-VG-CKM12,false,true
178,32,CBL-VG-DTDC-Y0,false,true
178,33,CBL-VG-DFMS,false,true
178,34,CBL-VG-DHGV,false,true
178,35,CBL-VG-DTSLA3-24,false,true
178,36,CBL-VG-DIZU,false,true
178,37,CBL-VG-DJ1939-VM,false,true
178,38,CBL-VG-DJ1939-JOE,false,true
178,39,CBL-VG-DJ1939-VOE,false,true
90,0,UNKNOWN OR POWER ONLY,false,false
90,1,CBL-VG-BJ1939 OR CBL-VG-BIZU,false,true
90,2,CBL-VG-BFMS OR ACC-BJ1939-Y1,false,true
90,3,CBL-VG-BJ1708 WITH USB (9-PIN OR 6-PIN),false,true
90,4,CBL-VG-BOBDII,false,true
90,5,CBL-VG-BJ1939-VM,false,true
90,6,CBL-VG-B1226,false,true
90,7,CBL-VG-BHGV,false,true
90,8,CBL-VG-CPC Power Only,true,false
90,9,CBL-VG-CJ1708,true,true
90,10,CBL-VG-CJ1939,true,true
90,11,CBL-VG-CJ1939-VM,true,true
90,12,CBL-VG-CRP1226,true,true
90,13,CBL-VG-COBDII-Y1,true,true
90,14,CBL-VG-CHGV,true,true
90,15,CBL-VG-CFMS,true,true
90,16,CBL-VG-COBDII-Y2,true,true
90,17,CBL-VG-CIZU,true,true
90,18,CBL-VG-COBDII-Y0,true,true
90,19,CBL-VG-COBDII-Y3,true,true
90,20,CBL-VG-COBDII-Y1S,true,true
90,21,CBL-VG-CPWR,true,false
90,22,CBL-VG-CTSLA3Y-19,true,true
90,23,CBL-VG-COBDII-Y0S,true,true
90,24,CBL-VG-CTSLAXS-18,true,true
90,25,CBL-VG-COBDII-Y0 MOD + TACHO,true,true
90,26,CBL-VG-HJ1939-PAC,true,true
90,27,CBL-VG-CCIG Power Only,true,false
90,28,CBL-VG-CCT9,true,true
90,29,CBL-VG-CCT14,true,true
90,30,CBL-VG-COPEN,true,true
90,31,CBL-VG-CKM12,true,true
90,32,CBL-VG-DTDC-Y0,true,true
90,33,CBL-VG-DFMS,true,true
90,34,CBL-VG-DHGV,true,true
90,35,CBL-VG-DTSLA3-24,true,true
90,36,CBL-VG-DIZU,true,true
90,37,CBL-VG-DJ1939-VM,true,true
90,38,CBL-VG-DJ1939-JOE,true,true
90,39,CBL-VG-DJ1939-VOE,true,true
