OBD_VALUE_GAS_PRESSURE_PA,OBD_VALUE_GAS_PRESSURE_PA
OBD_VALUE_PHASE_A_AC_FREQ_MICROHZ,OBD_VALUE_PHASE_A_AC_FREQ_MICROHZ
OBD_VALUE_PHASE_A_RMS_AMPS,OBD_VALUE_PHASE_A_RMS_AMPS
OBD_VALUE_PHASE_A_LL_RMS_VOLTS,OBD_VALUE_PHASE_A_LL_RMS_VOLTS
OBD_VALUE_PHASE_A_LN_RMS_VOLTS,OBD_VALUE_PHASE_A_LN_RMS_VOLTS
OBD_VALUE_PHASE_B_RMS_AMPS,OBD_VALUE_PHASE_B_RMS_AMPS
OBD_VALUE_PHASE_B_LL_RMS_VOLTS,OBD_VALUE_PHASE_B_LL_RMS_VOLTS
OBD_VALUE_PHASE_B_LN_RMS_VOLTS,OBD_VALUE_PHASE_B_LN_RMS_VOLTS
OBD_VALUE_PHASE_C_RMS_AMPS,OBD_VALUE_PHASE_C_RMS_AMPS
OBD_VALUE_PHASE_C_LL_RMS_VOLTS,OBD_VALUE_PHASE_C_LL_RMS_VOLTS
OBD_VALUE_PHASE_C_LN_RMS_VOLTS,OBD_VALUE_PHASE_C_LN_RMS_VOLTS
OBD_VALUE_POWER_FACTOR_RATIO,OBD_VALUE_POWER_FACTOR_RATIO
OBD_VALUE_TOTAL_APPARENT_POWER_VOLTAMP,OBD_VALUE_TOTAL_APPARENT_POWER_VOLTAMP
OBD_VALUE_TOTAL_KW_HOURS_EXPORT_KWH,OBD_VALUE_TOTAL_KW_HOURS_EXPORT_KWH
OBD_VALUE_TOTAL_POWER_KW,OBD_VALUE_TOTAL_POWER_KW
OBD_VALUE_APPARENT_POWER_KVA,OBD_VALUE_APPARENT_POWER_KVA
OBD_VALUE_EV_CHARGER_HV_MILLI_VOLT,OBD_VALUE_EV_CHARGER_HV_MILLI_VOLT
OBD_VALUE_EV_CHARGER_HV_MILLI_VOLT,OBD_VALUE_METHOD_EV_CHARGING_ENERGY_CHARGER_VOLTS_AMPS
OBD_VALUE_EV_DISTANCE_DRIVEN_ON_ELECTRIC_POWER_THIS_TRIP_METERS,OBD_VALUE_TTS_INDICATOR_AIR_FILTER_CLOGGED
OBD_VALUE_EV_DISTANCE_DRIVEN_ON_ELECTRIC_POWER_THIS_TRIP_METERS,OBD_VALUE_DERIVED_FRICTION_BRAKING_MS
OBD_VALUE_EV_CHARGER_HV_MICRO_WATT,OBD_VALUE_METHOD_EV_CHARGING_ENERGY_CHARGER_ENERGY
OBD_VALUE_EV_CHARGE_IN_PROGRESS,OBD_VALUE_EV_CHARGE_IN_PROGRESS
OBD_VALUE_DEF_LEVEL_MILLIPERCENT,OBD_VALUE_DEF_LEVEL_MILLIPERCENT
OBD_VALUE_EV_BATTERY_CONSUMED_THIS_TRIP_MICRO_WH,OBD_VALUE_METHOD_EV_ENERGY_CONSUMED_THIS_TRIP
OBD_VALUE_EV_BATTERY_REGEN_THIS_TRIP_MICRO_WH,OBD_VALUE_METHOD_EV_ENERGY_REGEN_THIS_TRIP
OBD_VALUE_EV_BATTERY_REGEN_THIS_TRIP_MICRO_WH,OBD_VALUE_METHOD_EV_CHARGING_ENERGY_REGEN_THIS_TRIP
OBD_VALUE_ENGINE_STATE,OBD_VALUE_ENGINE_STATE
OBD_VALUE_TOTAL_REACTIVE_POWER_VOLTAMP_REACTIVE,OBD_VALUE_TOTAL_REACTIVE_POWER_VOLTAMP_REACTIVE
OBD_VALUE_FUEL_INJECTED_PER_STROKE_MICROGRAM,OBD_VALUE_METHOD_FUEL_INJECTION_QUANTITY_PER_STROKE_MASS
OBD_VALUE_ECU_HISTORY_TOTAL_RUN_TIME_SEC,OBD_VALUE_ECU_HISTORY_TOTAL_RUN_TIME_SEC
OBD_VALUE_FUEL_INJECTED_PER_STROKE_CUBIC_MICROMETER,OBD_VALUE_METHOD_FUEL_INJECTION_QUANTITY_PER_STROKE_VOLUME
OBD_VALUE_INTAKE_MANIFOLD_TEMP_MICROC,OBD_VALUE_INTAKE_MANIFOLD_TEMP_MICROC
OBD_VALUE_INTAKE_MANIFOLD_TEMP_MICROC,OBD_VALUE_METHOD_FUEL_MAP_MAF
OBD_VALUE_INTAKE_MANIFOLD_TEMP_MICROC,OBD_VALUE_METHOD_FUEL_MAP_MAF_CLV
OBD_VALUE_OBD_COMPLIANCE_STANDARD,OBD_VALUE_OBD_COMPLIANCE_STANDARD
OBD_VALUE_BOOST_PRESSURE_TURBOCHARGER_1_PA,OBD_VALUE_BOOST_PRESSURE_TURBOCHARGER_1_PA
OBD_VALUE_BOOST_PRESSURE_TURBOCHARGER_2_PA,OBD_VALUE_BOOST_PRESSURE_TURBOCHARGER_2_PA
OBD_VALUE_TOTAL_REAL_POWER_WATT,OBD_VALUE_TOTAL_REAL_POWER_WATT
OBD_VALUE_ENGINE_INTAKE_MANIFOLD_ABS_PRESSURE_KPA,OBD_VALUE_METHOD_FUEL_MAP_MAF
OBD_VALUE_ENGINE_INTAKE_MANIFOLD_ABS_PRESSURE_KPA,OBD_VALUE_METHOD_FUEL_MAP_MAF_CLV
OBD_VALUE_ENGINE_OIL_TEMP_MICROC,OBD_VALUE_ENGINE_OIL_TEMP_MICROC
OBD_VALUE_FUEL_DELIVERY_PRESSURE_KPA,OBD_VALUE_FUEL_DELIVERY_PRESSURE_KPA
OBD_VALUE_CCVS_PTO_STATE,OBD_VALUE_CCVS_PTO_STATE
OBD_VALUE_PTODE_PTO_STATE,OBD_VALUE_PTODE_PTO_STATE
OBD_VALUE_AT1DPF_SOOT_LOAD_PERCENT,OBD_VALUE_AT1DPF_SOOT_LOAD_PERCENT
OBD_VALUE_DPF_LAMP_STATUS,OBD_VALUE_DPF_LAMP_STATUS
OBD_VALUE_FRONT_AXLE_SPEED_KM_PER_HOUR,OBD_VALUE_FRONT_AXLE_SPEED_KM_PER_HOUR
OBD_VALUE_RAW_MONITOR_STATUS,OBD_VALUE_RAW_MONITOR_STATUS
OBD_VALUE_RAW_DTC,OBD_VALUE_RAW_DTC
OBD_VALUE_RAW_DTC_PENDING,OBD_VALUE_RAW_DTC_PENDING
OBD_VALUE_RAW_DTC_PERMANENT,OBD_VALUE_RAW_DTC_PERMANENT
OBD_VALUE_FUEL_TEMP_MILLIC,OBD_VALUE_FUEL_TEMP_MILLIC
OBD_VALUE_ENGINE_OIL_PRESSURE_KPA,OBD_VALUE_ENGINE_OIL_PRESSURE_KPA
OBD_VALUE_FUEL_ECONOMY_METERS_PER_KILOGRAM,OBD_VALUE_FUEL_ECONOMY_METERS_PER_KILOGRAM
OBD_VALUE_SERVICE_DISTANCE_METERS,OBD_VALUE_SERVICE_DISTANCE_METERS
OBD_VALUE_RAW_DM1,OBD_VALUE_RAW_DM1
OBD_VALUE_TOTAL_ENGINE_RUNTIME_SECONDS,OBD_VALUE_TOTAL_ENGINE_RUNTIME_SECONDS
OBD_VALUE_RAW_VIN,OBD_VALUE_RAW_VIN
